,tdate,close_0,symbol_0,close_1,symbol_1,close_2,symbol_2,close_3,symbol_3,close_4,symbol_4,close_5,symbol_5
1009,2003/11/18,59.0,1,99.0,0,14.3,2,2.85,0.0,55.75,1,23.6,0
1010,2003/11/19,57.5,1,97.5,1,13.85,1,2.83,2.0,55.0,1,23.45,2
1011,2003/11/20,58.0,2,97.0,2,14.15,0,2.75,1.0,55.25,2,23.65,2
1012,2003/11/21,58.25,2,97.5,2,14.05,2,2.7,1.0,55.25,2,23.2,1
1013,2003/11/24,58.25,2,98.0,2,13.85,1,2.75,0.0,55.0,2,23.2,2
1014,2003/11/25,58.75,2,98.0,2,14.4,0,2.78,0.0,55.5,2,23.85,0
1015,2003/11/26,59.25,2,99.0,0,14.4,2,2.78,2.0,55.5,2,23.95,2
1016,2003/11/27,59.75,2,99.0,2,14.55,0,2.85,0.0,55.5,2,23.9,2
1017,2003/11/28,61.25,0,99.75,2,14.95,0,2.88,0.0,56.75,0,24.4,0
1018,2003/12/1,62.5,0,101.0,0,14.95,2,3.08,0.0,57.5,0,24.85,0
1019,2003/12/2,62.0,2,101.0,2,15.05,2,3.1,2.0,57.25,2,24.65,2
1020,2003/12/3,61.5,2,101.0,2,15.15,2,3.2,0.0,57.25,2,24.3,1
1021,2003/12/4,60.5,1,102.0,2,14.9,1,3.2,2.0,55.5,1,24.65,0
1022,2003/12/5,60.5,2,101.0,2,14.9,2,3.2,2.0,56.0,2,24.8,2
1023,2003/12/8,59.25,1,100.0,2,14.85,2,3.28,0.0,53.75,1,24.15,1
1024,2003/12/9,60.25,0,101.5,0,15.2,0,3.5,0.0,54.0,2,24.95,0
1025,2003/12/10,59.75,2,102.0,2,15.1,2,3.5,2.0,54.0,2,24.9,2
1026,2003/12/11,62.5,0,103.5,0,15.2,2,3.55,0.0,57.25,0,25.25,0
1027,2003/12/12,62.75,2,102.5,2,15.1,2,3.58,2.0,57.25,2,25.2,2
1028,2003/12/15,62.0,1,101.5,2,15.15,2,3.4,1.0,57.0,2,24.25,1
1029,2003/12/16,60.5,1,99.0,1,14.85,1,3.38,2.0,56.0,1,23.75,1
1030,2003/12/17,60.0,2,98.75,2,14.4,1,3.4,2.0,55.0,1,24.0,0
1031,2003/12/18,60.0,2,98.75,2,14.5,2,3.55,0.0,54.0,1,23.6,1
1032,2003/12/19,60.75,0,100.5,0,14.6,2,3.83,0.0,54.75,0,23.75,2
1033,2003/12/22,61.25,2,100.5,2,14.75,0,3.92,0.0,55.0,2,24.05,0
1034,2003/12/23,61.0,2,100.0,2,14.65,2,3.88,1.0,55.5,2,24.0,2
1035,2003/12/24,60.75,2,100.0,2,14.55,2,3.95,0.0,56.25,0,24.05,2
1036,2003/12/25,60.75,2,100.0,2,14.55,2,3.95,2.0,56.25,2,24.05,2
1037,2003/12/26,60.75,2,100.0,2,14.55,2,3.95,2.0,56.25,2,24.05,2
1038,2003/12/29,61.0,2,99.5,2,14.55,2,4.05,0.0,56.5,2,23.9,2
1039,2003/12/30,61.25,2,101.5,0,14.55,2,4.32,0.0,56.75,2,23.7,2
1040,2003/12/31,61.5,2,102.0,2,14.75,0,4.45,0.0,57.0,2,23.8,2
1041,2004/1/1,61.5,2,102.0,2,14.75,2,4.45,2.0,57.0,2,23.8,2
1042,2004/1/2,62.75,0,102.5,2,14.75,2,4.82,0.0,58.25,0,24.05,0
1043,2004/1/5,66.0,0,102.0,2,14.75,2,4.85,2.0,60.5,0,24.3,0
1044,2004/1/6,66.5,2,103.0,2,14.9,0,4.55,1.0,60.75,2,24.9,0
1045,2004/1/7,66.25,2,103.5,2,15.0,2,4.43,1.0,61.0,2,24.3,1
1046,2004/1/8,64.5,1,102.5,2,15.05,2,4.28,1.0,60.25,1,24.1,2
1047,2004/1/9,67.0,0,102.5,2,14.7,1,4.25,2.0,61.75,0,24.7,0
1048,2004/1/12,69.25,0,103.0,2,14.8,2,4.03,1.0,63.0,0,24.2,1
1049,2004/1/13,70.5,0,103.5,2,14.75,2,3.92,1.0,63.25,2,24.5,0
1050,2004/1/14,72.75,0,103.5,2,14.55,1,4.03,0.0,65.0,0,24.3,2
1051,2004/1/15,72.0,1,102.5,2,14.35,1,3.95,1.0,64.0,1,24.3,2
1052,2004/1/16,71.75,2,102.0,2,14.55,0,3.8,1.0,64.0,2,24.65,0
1053,2004/1/19,73.0,0,103.0,2,14.6,2,3.88,0.0,65.0,0,24.6,2
1054,2004/1/20,75.5,0,104.0,2,14.75,0,3.97,0.0,66.75,0,24.95,0
1055,2004/1/21,77.5,0,104.0,2,15.1,0,4.05,0.0,68.5,0,25.5,0
1056,2004/1/22,77.5,2,104.0,2,15.1,2,4.05,2.0,68.5,2,25.5,2
1057,2004/1/23,77.5,2,104.0,2,15.1,2,4.05,2.0,68.5,2,25.5,2
1058,2004/1/26,78.0,2,106.5,0,14.8,1,3.92,1.0,68.25,2,25.95,0
1059,2004/1/27,76.5,1,106.5,2,14.55,1,3.97,0.0,67.5,1,25.9,2
1060,2004/1/28,73.5,1,104.5,1,14.25,1,3.88,1.0,64.5,1,25.05,1
1061,2004/1/29,72.25,1,103.0,1,14.0,1,3.88,2.0,64.25,2,24.25,1
1062,2004/1/30,72.25,2,105.0,0,14.25,0,3.85,2.0,64.75,2,23.9,1
1063,2004/2/2,70.0,1,103.0,1,14.0,1,3.72,1.0,62.5,1,23.5,1
1064,2004/2/3,71.75,0,103.5,2,13.8,1,3.85,0.0,63.0,2,24.0,0
1065,2004/2/4,71.5,2,104.0,2,13.7,2,3.85,2.0,63.0,2,24.25,0
1066,2004/2/5,71.5,2,105.0,2,13.95,0,3.78,1.0,63.5,2,24.1,2
1067,2004/2/6,73.25,0,107.0,0,14.3,0,3.9,0.0,64.5,0,24.6,0
1068,2004/2/9,74.75,0,107.5,2,14.65,0,4.05,0.0,65.5,0,25.05,0
1069,2004/2/10,74.5,2,108.0,2,14.4,1,3.95,1.0,64.75,1,25.35,0
1070,2004/2/11,74.5,2,108.0,2,14.55,0,3.95,2.0,64.5,2,25.4,2
1071,2004/2/12,74.0,2,109.0,2,15.05,0,3.97,2.0,64.25,2,25.4,2
1072,2004/2/13,74.0,2,109.5,2,15.15,2,4.0,2.0,64.5,2,25.4,2
1073,2004/2/16,74.25,2,109.0,2,15.25,2,4.18,0.0,65.0,2,25.3,2
1074,2004/2/17,74.0,2,109.0,2,15.25,2,4.18,2.0,65.25,2,25.2,2
1075,2004/2/18,75.0,0,109.0,2,15.35,2,4.18,2.0,66.5,0,25.3,2
1076,2004/2/19,75.75,0,109.5,2,15.3,2,4.1,1.0,66.25,2,25.3,2
1077,2004/2/20,75.25,2,109.0,2,15.4,2,4.1,2.0,65.75,2,25.3,2
1078,2004/2/23,73.75,1,109.5,2,15.7,0,4.15,0.0,64.75,1,25.0,1
1079,2004/2/24,73.25,2,110.5,2,15.95,0,4.1,1.0,64.75,2,25.1,2
1080,2004/2/25,72.5,1,109.0,1,15.55,1,4.07,2.0,63.75,1,24.95,2
1081,2004/2/26,72.0,2,109.0,2,15.8,0,4.1,2.0,64.25,2,25.1,2
1082,2004/2/27,74.25,0,110.5,0,15.8,2,4.18,0.0,65.5,0,25.25,2
1083,2004/3/1,74.25,2,109.0,1,16.05,0,4.12,1.0,65.5,2,25.45,2
1084,2004/3/2,73.75,2,105.5,1,15.85,1,4.15,2.0,64.25,1,25.25,2
1085,2004/3/3,72.25,1,102.5,1,15.75,2,4.12,2.0,63.25,1,23.85,1
1086,2004/3/4,72.0,2,103.0,2,15.7,2,4.1,2.0,63.5,2,23.55,1
1087,2004/3/5,72.0,2,102.0,2,15.85,2,4.07,2.0,62.25,1,23.8,0
1088,2004/3/8,72.0,2,102.5,2,16.2,0,4.18,0.0,61.75,2,23.4,1
1089,2004/3/9,71.25,1,100.5,1,16.4,0,4.22,2.0,60.75,1,23.1,1
1090,2004/3/10,70.25,1,102.0,0,16.05,1,4.15,1.0,59.75,1,22.4,1
1091,2004/3/11,68.25,1,101.0,2,15.45,1,4.03,1.0,58.75,1,22.4,2
1092,2004/3/12,67.25,1,102.0,2,15.8,0,4.07,2.0,58.25,2,22.55,2
1093,2004/3/15,66.5,1,99.25,1,15.45,1,4.07,2.0,58.25,2,22.55,2
1094,2004/3/16,67.25,0,99.0,2,15.55,2,4.12,0.0,58.5,2,22.95,0
1095,2004/3/17,67.5,2,99.25,2,15.8,0,4.12,2.0,58.25,2,23.2,0
1096,2004/3/18,66.75,1,98.75,2,15.6,1,4.03,1.0,57.5,1,23.15,2
1097,2004/3/19,66.5,2,99.0,2,15.55,2,4.1,0.0,57.5,2,23.1,2
1098,2004/3/22,64.0,1,98.25,2,15.1,1,4.03,1.0,55.5,1,22.6,1
1099,2004/3/23,64.75,0,98.5,2,15.15,2,4.05,2.0,55.5,2,22.5,2
1100,2004/3/24,65.75,0,98.25,2,15.45,0,4.12,0.0,56.0,2,23.2,0
1101,2004/3/25,64.25,1,97.25,1,15.4,2,3.88,1.0,55.25,1,23.0,2
1102,2004/3/26,63.75,2,97.75,2,15.6,0,3.83,1.0,56.0,0,23.05,2
1103,2004/3/29,64.0,2,98.25,2,15.45,2,3.78,1.0,55.0,1,22.9,2
1104,2004/3/30,66.0,0,101.0,0,15.75,0,3.85,0.0,56.75,0,23.4,0
1105,2004/3/31,65.25,1,99.5,1,15.9,2,3.92,0.0,56.0,1,23.55,2
1106,2004/4/1,65.75,2,99.5,2,15.7,1,3.88,1.0,56.25,2,24.1,0
1107,2004/4/2,67.0,0,99.75,2,15.7,2,3.95,0.0,56.5,2,24.35,0
1108,2004/4/5,67.0,2,99.75,2,15.7,2,3.95,2.0,56.5,2,24.35,2
1109,2004/4/6,68.25,0,100.5,2,16.3,0,3.95,2.0,57.0,2,24.45,2
1110,2004/4/7,68.25,2,99.75,2,16.3,2,3.9,1.0,57.25,2,24.95,0
1111,2004/4/8,67.75,2,99.75,2,16.05,1,3.92,2.0,57.25,2,25.0,2
1112,2004/4/9,67.75,2,99.75,2,16.05,2,3.92,2.0,57.25,2,25.0,2
1113,2004/4/12,67.75,2,99.75,2,16.05,2,3.92,2.0,57.25,2,25.0,2
1114,2004/4/13,68.0,2,101.0,0,16.5,0,4.0,0.0,57.5,2,25.0,2
1115,2004/4/14,65.5,1,99.5,1,16.15,1,3.88,1.0,57.0,2,24.4,1
1116,2004/4/15,63.75,1,98.75,2,15.6,1,3.8,1.0,55.5,1,23.2,1
1117,2004/4/16,63.5,2,98.25,2,15.6,2,3.83,2.0,55.75,2,23.1,2
1118,2004/4/19,63.5,2,98.0,2,15.5,2,3.75,1.0,55.5,2,23.25,2
1119,2004/4/20,63.5,2,98.25,2,15.65,2,3.65,1.0,55.5,2,23.3,2
1120,2004/4/21,61.75,1,98.0,2,15.4,1,3.5,1.0,54.25,1,23.2,2
1121,2004/4/22,61.0,1,98.25,2,15.1,1,3.5,2.0,53.75,2,22.75,1
1122,2004/4/23,62.5,0,99.25,0,14.9,1,3.65,0.0,54.75,0,23.4,0
1123,2004/4/26,60.75,1,97.75,1,14.55,1,3.47,1.0,53.75,1,22.75,1
1124,2004/4/27,61.0,2,97.75,2,14.5,2,3.47,2.0,54.0,2,22.9,2
1125,2004/4/28,60.75,2,97.5,2,14.5,2,3.55,0.0,53.25,1,22.95,2
1126,2004/4/29,60.0,1,97.5,2,13.85,1,3.45,1.0,52.5,1,22.75,2
1127,2004/4/30,60.0,2,99.0,0,14.1,0,3.4,1.0,52.5,2,22.7,2
1128,2004/5/3,59.75,2,99.25,2,14.15,2,3.42,2.0,52.5,2,22.6,2
1129,2004/5/4,60.25,2,100.0,2,14.65,0,3.58,0.0,53.0,2,22.8,2
1130,2004/5/5,58.75,1,99.25,2,13.9,1,3.58,2.0,52.25,1,22.45,1
1131,2004/5/6,58.75,2,100.0,2,14.0,2,3.65,0.0,52.75,2,22.35,2
1132,2004/5/7,58.0,1,99.0,1,13.85,1,3.67,2.0,52.25,2,21.8,1
1133,2004/5/10,56.0,1,97.5,1,13.1,1,3.45,1.0,50.75,1,20.4,1
1134,2004/5/11,55.0,1,97.75,2,13.2,2,3.45,2.0,49.6,1,20.65,0
1135,2004/5/12,55.75,0,97.5,2,13.45,0,3.5,0.0,50.5,0,21.0,0
1136,2004/5/13,54.5,1,96.5,1,13.1,1,3.53,2.0,50.25,2,20.5,1
1137,2004/5/14,54.0,2,96.5,2,13.2,2,3.4,1.0,49.5,1,20.05,1
1138,2004/5/17,50.75,1,95.25,1,12.95,1,3.2,1.0,48.0,1,19.85,2
1139,2004/5/18,51.75,0,95.0,2,13.05,2,3.3,0.0,48.4,2,20.05,0
1140,2004/5/19,54.5,0,96.25,0,13.9,0,3.47,0.0,49.4,0,20.9,0
1141,2004/5/20,54.75,2,95.5,2,13.65,1,3.45,2.0,48.9,1,20.95,2
1142,2004/5/21,56.25,0,97.0,0,13.95,0,3.53,0.0,51.0,0,21.25,0
1143,2004/5/24,57.0,0,97.5,2,14.45,0,3.58,0.0,52.5,0,21.65,0
1144,2004/5/25,57.25,2,96.75,2,14.4,2,3.6,2.0,52.75,2,21.95,0
1145,2004/5/26,57.25,2,96.75,2,14.4,2,3.6,2.0,52.75,2,21.95,2
1146,2004/5/27,58.75,0,97.75,0,14.35,2,3.72,0.0,53.0,2,22.6,0
1147,2004/5/28,58.75,2,98.75,0,14.7,0,3.7,2.0,52.75,2,22.2,1
1148,2004/5/31,58.5,2,99.75,0,14.45,1,3.72,2.0,52.0,1,22.8,0
1149,2004/6/1,58.0,2,99.5,2,14.3,1,3.7,2.0,51.75,2,22.6,2
1150,2004/6/2,58.0,2,100.0,2,14.25,2,3.78,0.0,51.75,2,22.85,0
1151,2004/6/3,56.75,1,99.0,1,14.0,1,3.65,1.0,50.5,1,22.2,1
1152,2004/6/4,57.0,2,99.5,2,14.25,0,3.6,1.0,51.0,2,22.5,0
1153,2004/6/7,59.5,0,100.5,0,14.55,0,3.72,0.0,52.75,0,23.0,0
1154,2004/6/8,59.25,2,101.0,2,14.5,2,3.7,2.0,52.5,2,23.1,2
1155,2004/6/9,59.25,2,101.0,2,14.5,2,3.65,1.0,52.75,2,23.1,2
1156,2004/6/10,59.75,2,101.0,2,14.75,0,3.7,0.0,53.25,2,22.65,1
1157,2004/6/11,60.0,2,100.0,2,14.6,1,3.7,2.0,53.5,2,22.7,2
1158,2004/6/14,57.75,1,99.25,2,14.25,1,3.62,1.0,51.75,1,22.45,1
1159,2004/6/15,57.5,2,99.0,2,14.35,2,3.58,1.0,51.75,2,22.4,2
1160,2004/6/16,57.5,2,99.5,2,14.6,0,3.55,2.0,52.25,2,22.9,0
1161,2004/6/17,56.75,1,99.5,2,14.35,1,3.47,1.0,52.0,2,22.65,1
1162,2004/6/18,54.75,1,98.75,2,14.0,1,3.4,1.0,50.25,1,22.15,1
1163,2004/6/21,54.75,2,98.75,2,14.05,2,3.38,2.0,50.5,2,21.95,2
1164,2004/6/22,54.75,2,98.75,2,14.05,2,3.38,2.0,50.5,2,21.95,2
1165,2004/6/23,54.75,2,98.5,2,13.8,1,3.38,2.0,50.25,2,21.45,1
1166,2004/6/24,56.75,0,99.5,0,14.25,0,3.58,0.0,51.75,0,21.95,0
1167,2004/6/25,56.75,2,99.75,2,14.2,2,3.62,0.0,52.0,2,22.15,2
1168,2004/6/28,57.25,2,99.5,2,14.3,2,3.62,2.0,52.25,2,22.4,0
1169,2004/6/29,56.75,2,99.25,2,14.25,2,3.55,1.0,52.0,2,22.0,1
1170,2004/6/30,57.5,0,100.0,2,14.65,0,3.6,0.0,53.25,0,22.35,0
1171,2004/7/1,57.5,2,100.0,2,14.65,2,3.6,2.0,53.25,2,22.35,2
1172,2004/7/2,57.5,2,100.0,2,14.5,1,3.6,2.0,53.25,2,22.3,2
1173,2004/7/5,58.25,0,100.0,2,14.5,2,3.67,0.0,53.5,2,22.3,2
1174,2004/7/6,59.0,0,99.5,2,14.65,0,3.72,0.0,53.5,2,22.5,2
1175,2004/7/7,60.0,0,99.75,2,14.75,2,3.78,0.0,53.75,2,22.55,2
1176,2004/7/8,58.25,1,98.75,1,14.15,1,3.7,1.0,52.75,1,22.25,1
1177,2004/7/9,58.5,2,99.5,2,14.35,0,3.72,2.0,52.75,2,22.5,0
1178,2004/7/12,58.25,2,99.5,2,14.3,2,3.67,1.0,53.25,2,22.6,2
1179,2004/7/13,57.75,2,99.0,2,14.1,1,3.62,1.0,52.5,1,22.45,2
1180,2004/7/14,56.25,1,98.25,2,14.1,2,3.65,2.0,51.75,1,22.3,2
1181,2004/7/15,56.75,2,98.5,2,13.9,1,3.67,2.0,51.5,2,22.35,2
1182,2004/7/16,57.25,2,98.75,2,14.1,0,3.75,0.0,52.5,0,22.85,0
1183,2004/7/19,57.75,2,98.75,2,14.05,2,3.85,0.0,52.75,2,22.9,2
1184,2004/7/20,57.0,1,98.75,2,13.95,2,3.88,2.0,52.5,2,22.7,2
1185,2004/7/21,59.25,0,100.5,0,14.25,0,3.92,0.0,53.75,0,22.85,2
1186,2004/7/22,59.5,2,100.0,2,14.15,2,3.9,2.0,53.5,2,22.6,1
1187,2004/7/23,59.5,2,100.0,2,14.1,2,3.88,2.0,53.75,2,22.65,2
1188,2004/7/26,59.25,2,99.25,2,13.9,1,3.85,2.0,54.0,2,22.85,2
1189,2004/7/27,59.0,2,99.5,2,14.05,0,3.85,2.0,53.5,2,22.75,2
1190,2004/7/28,59.0,2,99.75,2,14.15,2,3.88,2.0,53.5,2,22.95,2
1191,2004/7/29,58.0,1,99.0,2,13.8,1,3.85,2.0,52.5,1,22.8,2
1192,2004/7/30,57.5,2,99.75,2,13.9,2,3.88,2.0,52.5,2,22.15,1
1193,2004/8/2,57.5,2,99.0,2,13.65,1,3.9,2.0,52.5,2,21.45,1
1194,2004/8/3,57.75,2,101.0,0,13.7,2,3.9,2.0,53.25,0,20.8,1
1195,2004/8/4,58.25,2,100.5,2,13.55,1,3.9,2.0,54.0,0,21.05,0
1196,2004/8/5,59.75,0,102.0,0,14.0,0,3.9,2.0,55.0,0,21.1,2
1197,2004/8/6,61.0,0,101.5,2,13.9,2,3.88,2.0,56.5,0,21.05,2
1198,2004/8/9,61.5,2,101.0,2,14.05,0,3.83,1.0,57.0,2,20.7,1
1199,2004/8/10,60.75,1,100.5,2,14.05,2,3.8,2.0,57.25,2,20.55,2
1200,2004/8/11,60.25,2,100.5,2,13.35,1,3.7,1.0,56.5,1,20.7,2
1201,2004/8/12,60.5,2,102.0,0,13.1,1,3.67,2.0,57.0,2,20.75,2
1202,2004/8/13,61.0,2,102.0,2,12.9,1,3.65,2.0,57.0,2,20.55,2
1203,2004/8/16,60.5,2,101.0,2,12.55,1,3.67,2.0,57.0,2,20.4,2
1204,2004/8/17,61.0,2,100.5,2,12.75,0,3.67,2.0,56.75,2,20.45,2
1205,2004/8/18,61.0,2,101.0,2,13.0,0,3.72,0.0,56.5,2,20.45,2
1206,2004/8/19,61.5,2,102.5,0,13.3,0,3.8,0.0,57.25,0,20.5,2
1207,2004/8/20,62.0,2,101.5,2,13.15,1,3.8,2.0,58.0,0,20.6,2
1208,2004/8/23,63.5,0,102.0,2,13.3,0,3.83,2.0,59.5,0,20.75,2
1209,2004/8/24,65.75,0,102.0,2,13.8,0,3.8,2.0,60.25,0,20.95,2
1210,2004/8/25,66.75,0,103.5,0,13.85,2,3.9,0.0,60.75,2,21.55,0
1211,2004/8/26,66.75,2,104.0,2,14.0,0,3.9,2.0,61.0,2,21.65,2
1212,2004/8/27,66.75,2,104.5,2,13.95,2,3.9,2.0,61.0,2,21.6,2
1213,2004/8/30,67.5,0,104.5,2,13.8,1,3.95,0.0,61.25,2,21.35,1
1214,2004/8/31,67.5,2,104.0,2,13.7,2,3.92,2.0,61.25,2,21.45,2
1215,2004/9/1,68.0,2,105.0,2,13.9,0,3.97,0.0,62.25,0,21.8,0
1216,2004/9/2,68.0,2,105.0,2,13.8,2,3.97,2.0,62.75,2,21.9,2
1217,2004/9/3,67.25,1,104.5,2,13.8,2,3.97,2.0,62.0,1,21.8,2
1218,2004/9/6,69.25,0,106.0,0,13.85,2,4.05,0.0,63.0,0,21.95,2
1219,2004/9/7,69.75,2,106.0,2,13.9,2,4.07,2.0,62.5,2,21.9,2
1220,2004/9/8,68.5,1,105.0,2,14.0,2,4.05,2.0,62.0,2,21.65,1
1221,2004/9/9,67.25,1,104.0,2,14.1,2,3.85,1.0,61.0,1,21.4,1
1222,2004/9/10,68.0,0,104.0,2,13.8,1,3.88,2.0,61.5,2,21.35,2
1223,2004/9/13,68.75,0,104.5,2,13.95,0,3.88,2.0,62.25,0,21.9,0
1224,2004/9/14,69.0,2,105.0,2,13.95,2,3.92,0.0,62.5,2,21.9,2
1225,2004/9/15,68.5,2,104.0,2,13.95,2,3.9,2.0,61.75,1,21.95,2
1226,2004/9/16,69.5,0,105.5,0,13.95,2,3.95,0.0,63.0,0,21.95,2
1227,2004/9/17,69.25,2,104.5,2,13.8,1,4.03,0.0,62.75,2,21.85,2
1228,2004/9/20,68.75,2,105.0,2,13.75,2,4.05,2.0,62.5,2,21.9,2
1229,2004/9/21,69.0,2,105.5,2,13.7,2,4.07,2.0,62.75,2,21.95,2
1230,2004/9/22,69.25,2,105.0,2,13.6,2,4.07,2.0,62.25,2,21.9,2
1231,2004/9/23,68.5,1,106.0,2,13.45,1,4.1,2.0,62.5,2,22.2,0
1232,2004/9/24,66.5,1,103.5,1,13.3,1,4.03,1.0,60.75,1,22.0,2
1233,2004/9/27,66.0,2,103.0,2,13.3,2,4.03,2.0,60.25,2,21.8,2
1234,2004/9/28,65.5,2,102.5,2,13.1,1,4.12,0.0,60.25,2,21.7,2
1235,2004/9/29,65.5,2,102.5,2,13.1,2,4.12,2.0,60.25,2,21.7,2
1236,2004/9/30,67.0,0,103.5,2,13.3,0,4.18,0.0,61.0,0,21.85,2
1237,2004/10/1,67.0,2,103.5,2,13.3,2,4.18,2.0,61.0,2,21.85,2
